feat1,feat2,feat3,feat4,feat5,feat6,feat7,class
0.0009026345098349024,2.610766443905246e-07,2.3825369876782527e-10,5.74606242891287e-11,6.627596587466269e-21,2.0547126830455797e-14,1.1297066419127513e-21,D
0.0009028188692268505,2.381116256395534e-07,2.731461112537437e-10,5.295357034785582e-11,6.162225003402198e-21,1.5191843355846148e-14,1.6079111695561866e-21,D
0.000834742431756183,1.845050277675939e-07,2.024646038717192e-10,5.058185466522988e-11,5.111761526049651e-21,2.1700313818508373e-14,2.6800854761043314e-22,D
0.0008363576553126651,1.3067070531294986e-07,2.0366174188286723e-10,3.514123190663863e-11,2.939408542888303e-21,6.698900527168846e-15,-4.4498057792217885e-22,D
0.0008625615383944067,2.1398602587620233e-07,1.3723925315586263e-10,3.0323066731506e-11,1.9555087656742647e-21,1.007676644099335e-14,-4.9499146615539825e-23,D
0.0007579348755162204,7.761067929360814e-08,1.233660023017043e-10,2.0404688893904394e-11,9.681639579824154e-22,3.785899066470968e-15,-3.3274135362103796e-22,D
0.0009044591785715451,2.4486675415760067e-07,2.1669531043214633e-10,1.9065944426298802e-11,9.162548469140522e-22,-2.7820803458595393e-16,8.138303695183995e-22,D
0.0008479222016419702,1.6384431260270694e-07,1.9245906783525137e-10,3.281720762131599e-11,2.549680810765716e-21,8.275616932641072e-15,-5.488456216593654e-22,D
0.0008738028418228182,1.687575541790962e-07,2.97654905533266e-10,7.596942186981499e-11,1.1121974427298596e-20,2.4743831554685036e-14,2.609098179770209e-21,D
0.0008517478232665292,2.4151757226770353e-07,9.626790417282321e-11,1.1869904421372033e-11,3.0589949442646336e-22,4.793757319975435e-16,2.59662282403987e-22,D
0.0008323186847713488,1.6295461041088746e-07,1.531251939724376e-10,2.526120223851585e-11,1.5664726042863318e-21,6.325257192429791e-15,1.2051851344401345e-22,D
0.0008759605619660564,2.3819461961736734e-07,1.2075023703920634e-10,1.3683647041333422e-11,5.059681013302928e-22,1.3068024895400491e-15,-2.310351488343333e-22,D
0.0008071562504194353,1.6114349240240176e-07,1.3718018106598017e-10,1.8547105581391612e-11,8.257902795297848e-22,3.2222424311759976e-15,4.396539500424492e-22,D
0.0008542296163977345,1.2532641917232388e-07,2.8582227365861394e-10,3.1648590791328875e-11,2.825639341295438e-21,3.741444793486226e-15,1.0375013762261473e-21,D
0.0007966833876102819,1.259341046015046e-07,1.6140628016641916e-10,2.5283891414100204e-11,1.3380867018067454e-21,3.2293358025008308e-15,-9.04650437195782e-22,D
0.0008241970500636346,2.214650594996916e-07,8.850412423612737e-11,2.94796260325295e-11,1.500337650899893e-21,1.3162849596332563e-14,-1.2803748558676984e-22,D
0.0008559629427148598,1.9849503140506512e-07,1.779489520089776e-10,3.169653425641233e-11,2.326494256988807e-21,7.920924761036958e-15,-5.041147005996603e-22,D
0.0008378491526192389,1.2291937092417127e-07,2.621660558542518e-10,2.771451190134927e-11,2.2181013197548315e-21,3.3882869087528743e-15,-8.129258507765404e-22,D
0.0008913097942379209,2.8647496180758185e-07,8.199105347963869e-11,2.3554579580994355e-11,1.0350366888680286e-21,8.453516995370689e-15,1.4140249087808226e-23,D
0.0008888438668829424,2.1457938684836417e-07,2.650955299322745e-10,2.2866518771925003e-11,9.233899169551596e-22,-2.6344570891432962e-15,1.5221488805961132e-21,D
0.0008686597815047362,2.731243049545663e-07,1.0135434241247886e-10,1.5423270220425966e-11,5.219583243043323e-22,2.0927815214594512e-15,3.1529813378362e-22,D
0.0009024659176973494,2.955171821202892e-07,2.049338164300951e-10,6.790245981323295e-11,7.957739812283598e-21,3.05211347649957e-14,9.139108699697194e-22,D
0.0008387742283041319,2.1335247197762902e-07,1.0294980027032355e-10,3.2170518739970837e-11,1.8510767022858426e-21,1.2623382726785907e-14,3.450418771529578e-23,D
0.0008200466683964463,1.0232108659672203e-07,1.7914629549963858e-10,1.763529860191107e-11,8.443778503876963e-22,7.323628345828316e-16,5.19210671585345e-22,D
0.0008546940121650832,1.3268647456982045e-07,3.267773110784464e-10,7.073335395809098e-11,1.0159653020645692e-20,2.065689223201994e-14,3.5250335737504394e-21,D
0.0009121041963299303,2.6168534000572737e-07,1.7840063731385238e-10,3.1196063432213336e-11,2.017373600139416e-21,4.562412190537008e-15,1.1603522685127408e-21,D
0.0008741522036008066,2.4949026373559353e-07,8.594943244247388e-11,2.0161953062095564e-11,8.374890829949037e-22,6.624246957241546e-15,5.519827918956347e-23,D
0.0008221649090755545,1.6802380058222836e-07,1.9068158117006806e-10,3.612128539574013e-11,2.8869013399518646e-21,1.0371961969984784e-14,8.077506620458892e-22,D
0.0008706365744126742,2.460781314506173e-07,2.0242870210426806e-10,4.955398883588831e-11,4.608364592689878e-21,1.6795642289013828e-14,1.8426732955762363e-21,D
0.0009016513541934518,3.2196992546443035e-07,7.922219753481987e-11,3.60131651140234e-11,1.9197585477114974e-21,1.8122976574970286e-14,-1.2155045980477195e-22,D
0.0008612044884388353,1.95747812306909e-07,1.555208049023071e-10,2.0631978303813948e-11,1.1240625276991668e-21,3.2971909556468246e-15,3.1993581552221487e-22,D
0.0008190445587842837,1.491900714619856e-07,1.9942542181933193e-10,2.0858918649153872e-11,8.1090028004007e-22,-2.0297553722518138e-16,1.0734738918528076e-21,D
0.0008329447419119153,1.274009665765975e-07,2.237021233306278e-10,3.10176811969936e-11,2.461528806323807e-21,4.6554700072092585e-15,-7.85236008021367e-22,D
0.0008891754782043906,2.1592352269239105e-07,2.5165469445780144e-10,2.153606227801336e-11,9.660811213518826e-22,-1.6344143935877012e-15,1.2571126453876612e-21,D
0.0008235436255722682,1.77888282037356e-07,1.2975063654192999e-10,1.117720772143554e-11,2.292718978661705e-22,-7.220470271996697e-16,-3.5862803359717183e-22,D
0.0008203869052054518,1.0926208509848166e-07,2.48861850513305e-10,3.0536403093068046e-11,1.993817907724842e-21,1.6127949194159505e-15,1.7637649095205965e-21,D
0.0008590608821192982,2.559927119605847e-07,8.486417474385849e-11,1.0191823118324658e-11,2.5471944612117623e-22,1.1214971339212792e-15,-1.5798775536157507e-22,D
0.000836940303827062,2.0818302272679858e-07,1.1432523581793051e-10,1.1293260872412661e-11,2.340249749591748e-22,-5.328901660621017e-16,3.3150699793395843e-22,D
0.0007579589003565469,8.461506387564962e-08,1.24291640136483e-10,1.8674178213441963e-11,8.210208535723052e-22,3.3168614696749686e-15,-3.6787328261886304e-22,D
0.0008284685272483305,1.7516830744921003e-07,2.0791254004847217e-10,4.055365632068241e-11,3.451880350446261e-21,1.1439156723520308e-14,1.3968342210326868e-21,D
0.0007801713415726318,1.1511289304666293e-07,1.0649380004551353e-10,2.4037267471030924e-11,1.2089421317362394e-21,6.335393338444803e-15,-1.3227953964769495e-22,D
0.0008074700573355953,1.0603245119256147e-07,1.897004500120125e-10,1.717896958391238e-11,6.998995805961283e-22,-2.4116660217232745e-16,6.86938889048759e-22,D
0.0008684393779216476,3.0153321275301714e-07,9.195789821047023e-11,4.06457867372654e-11,2.4837575541443304e-21,2.2093714794241963e-14,-7.70039026888844e-23,D
0.0008097076297549785,1.8695631457422968e-07,1.1396340469216513e-10,3.799356404659509e-11,2.5000427008620273e-21,1.5951698895408316e-14,-3.1002944648600086e-24,D
0.0008902871029184734,3.220845792795912e-07,9.211777563904591e-11,3.308417979747119e-11,1.8224338950521105e-21,1.6435684164746716e-14,-1.2070495888495874e-22,D
0.000854636627644612,2.180935788564187e-07,1.1609364139832121e-10,1.3095523375365139e-11,4.301644726156621e-22,7.89244493752742e-16,-2.751002130397112e-22,D
0.000871367845836778,2.4818494927435746e-07,2.40114033418299e-10,7.444318023672958e-11,9.935274444081348e-21,3.5295682961290683e-14,5.907174780146672e-22,D
0.0008832181982835253,1.8354812991345006e-07,3.0624649156018147e-10,4.404429750342419e-11,4.776529871394833e-21,8.280920706101787e-15,1.8305556374644418e-21,D
0.0008630959387929968,2.1764981533493635e-07,2.137783120858819e-10,5.640319042941386e-11,5.907442108108505e-21,2.3616533335911726e-14,1.8605857732463712e-21,D
0.0008383178029636043,1.6733760035462428e-07,1.6508673500484478e-10,3.968521541945582e-11,3.1897156547363705e-21,1.1017050017010767e-14,3.7918661839971265e-22,D
0.0008895816341587072,1.8608968709803482e-07,2.888820441396742e-10,7.620572318551633e-11,1.124411107211447e-20,2.596353106673847e-14,1.1894700094163215e-21,D
0.0008217870066922822,1.8012055746855624e-07,1.6408398345177818e-10,2.7274241550267303e-11,1.6064860607475929e-21,5.270276530750644e-15,8.650332862663975e-22,D
0.000840961936995351,1.3305892618689705e-07,1.99129338652471e-10,4.077649903060547e-11,3.6728588820452986e-21,9.59426053339073e-15,-1.0526301940923659e-22,D
0.0007946745258689673,2.004831231599399e-07,1.3721967590040904e-11,1.0558095772453639e-12,3.236811366669915e-24,2.0183547760900235e-16,2.3818220964405805e-24,E
0.0008374635502270639,1.5596392198189397e-07,8.126237490075468e-11,2.985702244304364e-12,3.694704735863783e-23,6.360959502531039e-16,2.824497489241768e-23,E
0.000697618492692601,6.69938335171205e-08,1.2303598389449932e-11,7.222120148457498e-13,2.145656048931318e-24,1.8689451397873351e-16,-1.7581155378387615e-25,E
0.0006957553457375941,6.036527510659235e-08,2.2722144430096285e-11,7.716514595166709e-13,2.2418394373335708e-24,1.2562842359048537e-16,2.3268977505289485e-24,E
0.0007243818680475234,9.875311583252591e-08,3.201225965659524e-11,1.6196318185957709e-12,6.929196491161744e-24,3.434241929024133e-16,9.38053726094913e-24,E
0.0007114212733683581,6.202031712038589e-08,2.8582768842737855e-11,1.2905859039836543e-12,5.623569731843247e-24,3.0774917097309614e-16,-5.46053310164037e-24,E
0.0006849320622310135,5.446353388877876e-08,1.3023151943709428e-11,4.645217842000061e-13,9.493073399935452e-25,9.945127692467119e-17,-6.3575764868746355e-25,E
0.0007487851027624996,1.5103598431571406e-07,4.828571393092946e-12,4.841332423630207e-13,5.230559982700409e-25,1.398233573669122e-16,-5.23762969476905e-25,E
0.0006820263482058492,4.0531250286687176e-08,2.2258924057218253e-11,5.783010663470703e-13,2.011629006236685e-24,1.164216850947134e-16,5.082118330513255e-25,E
0.0007313844213826297,1.0944012239796117e-07,9.548442256323802e-12,8.719491156826989e-13,2.4892677797524033e-24,2.6825137768762156e-16,-3.6548403541763398e-25,E
0.000687553552192987,5.246280121207107e-08,1.3095846562915613e-11,2.676213158543783e-13,4.833737978034196e-25,4.6931512111265146e-17,-1.3176670552717002e-25,E
0.0006827434762964159,4.674553163802604e-08,1.2526987619744527e-11,5.828427011858256e-13,1.3875010086784967e-24,1.0895427782094155e-16,-7.450644846450972e-25,E
0.0007094845429197943,7.276436007041382e-08,2.702294439029408e-11,1.4961984884612343e-12,8.009316270265843e-24,3.5881739090349793e-16,-5.134357976224431e-24,E
0.0007288915628678542,1.1254134725316999e-07,1.3373616478514352e-11,1.0465645081270329e-12,3.757490092582129e-24,3.086571028141487e-16,1.1006519524070288e-24,E
0.0007136268562414447,1.0466225396220066e-07,2.3513807608086333e-13,8.12598675381385e-14,1.0848868297678203e-26,1.8454409813439533e-17,-2.9104395819914913e-27,E
0.0007288722560435364,1.014589524133472e-07,2.4987455826533683e-11,1.6771326666471115e-12,1.0832750837668027e-23,4.89178192904658e-16,-7.260934336452139e-25,E
0.0006954766382194872,7.22760885375988e-08,3.0489961516489783e-12,1.5636418495423637e-13,1.0680786048226823e-25,3.518040000628993e-17,-1.576693028755547e-26,E
0.0006754532410622926,3.419092163895412e-08,1.969827108840849e-11,5.856369088533266e-13,1.5161174348996605e-24,9.530667483398029e-17,1.2875979581258725e-24,E
0.000684803510373627,4.578771280844342e-08,2.167194515520616e-11,4.513882666138743e-13,-6.244480295471421e-25,-2.828212028232014e-17,1.2661969106259491e-24,E
0.0007705139545158801,9.015326167439075e-08,4.2559518890431714e-11,2.316035177705974e-12,2.0692516532527147e-23,6.1335549179992785e-16,-1.0027341730592085e-23,E
0.0007101084621405619,6.568484006655765e-08,4.588534433291643e-11,2.161528750590667e-12,1.7897151615477696e-23,4.934977109536555e-16,1.196215060719759e-23,E
0.0007046942578064928,5.869507635807036e-08,2.5361403834564103e-11,1.9218597895715296e-12,1.2337930451336918e-23,4.655725523783088e-16,5.2728342826062844e-24,E
0.0006927792664198621,4.601506073051366e-08,3.0348834812527486e-11,3.3405110328063305e-13,7.186925121436547e-25,2.0924000534129113e-17,-7.8408468882104875e-25,E
0.0006895546605482475,6.991367896179562e-08,1.967572330533222e-12,1.7886749535850994e-13,1.0266741875926877e-25,4.696586684712588e-17,-2.6815173502301705e-26,E
0.0007815182985080936,1.1151499909975205e-07,6.34643710154096e-11,5.3650731589469665e-12,9.804717482422782e-23,1.753966862815058e-15,1.3691153006146027e-23,E
0.0007392562080079812,1.0170835211193139e-07,7.777843312832993e-12,3.914051183773506e-13,-6.570864904055841e-25,-8.459864902531506e-17,1.8605382856360164e-25,E
0.0006836947020714215,4.590766745181675e-08,2.2253814041643308e-11,4.935771207070594e-13,3.7342204904140457e-25,2.5540191257670742e-17,1.5926247921191968e-24,E
0.000715197434580592,8.659729178349124e-08,2.532349755627146e-11,1.3305992775358474e-12,7.203960581844715e-24,3.5726518073593895e-16,2.7857708059021747e-24,E
0.0006846104660208202,5.1503411503070956e-08,1.1883769631811914e-11,5.423906371646301e-13,1.3369013254376617e-24,1.2287447898050892e-16,-3.300360779416166e-25,E
0.0007236935697422957,8.344549504036907e-08,4.0157075384917136e-11,2.118879388868689e-12,1.95228467737261e-23,5.979421277212424e-16,-9.347612581015788e-25,E
0.0007753010631955672,1.448792198212802e-07,1.8597002661557993e-11,8.363503171569305e-13,-3.2504957906400593e-24,-2.628658070631055e-16,5.601289237274722e-25,E
0.0007157580677529583,5.472097714698878e-08,5.5581666722940264e-11,5.586075360045027e-13,1.425359613553648e-24,-6.888561106503298e-18,-2.767082796297601e-24,E
0.0007973287845114314,1.561682895421794e-07,5.060904626385565e-11,6.954344671078045e-12,1.2752589504495737e-22,2.6669715929566125e-15,2.7542789515067136e-23,E
0.0006725861729772227,4.0706870054585344e-08,8.362732833970813e-12,2.4076345779022186e-13,3.401094734945937e-25,4.573526278973364e-17,-3.2229423886553545e-26,E
0.0007570936772684355,1.1285341185172479e-07,4.7431118370989856e-11,3.4126469787322756e-12,3.6410507386220335e-23,8.873409049756776e-16,2.3651390287797023e-23,E
0.0006797575988770324,4.1384690323237735e-08,2.2296442110581615e-11,4.150969409890993e-13,-3.2425028377765593e-25,-1.4063577176422797e-17,1.2204838155694097e-24,E
0.0007061216206054327,7.567191814617119e-08,1.3454095278902668e-11,4.38846759581238e-13,1.0992395757163603e-25,-1.8956120265907018e-17,1.0606613003760301e-24,E
0.0007825164318431023,1.9892960745507655e-07,8.22098640070318e-12,1.0530413447714874e-12,8.802065141995465e-25,-3.3714526367498424e-18,2.9706889064010095e-24,E
0.0006859400159464288,5.0332535568969725e-08,1.5968942030988138e-11,6.389607075413973e-13,1.871026700809209e-24,1.4329188811830391e-16,8.155126401673316e-25,E
0.0007078203745597901,8.815720861769748e-08,1.0169030712570253e-11,5.053618429342804e-13,7.517678506815429e-25,1.153609641786915e-16,-8.6446954491894e-25,E
0.0006738933737762513,2.4038114834205993e-08,2.0687564363469615e-11,4.35328894046968e-13,-9.557715338435873e-26,3.6414057398055394e-17,-1.3029133887326403e-24,E
0.0006875929578519344,3.3811709512954995e-08,2.4493926338415223e-11,6.547417807519049e-13,6.077448383833343e-25,9.429131358950925e-17,-2.5506040154404876e-24,E
0.0007126767885495093,6.448057202668346e-08,2.1266703956889568e-11,6.175252477205634e-13,-5.15469944967372e-25,-1.0945203900274909e-17,2.1776801827054023e-24,E
0.0006834369464358814,4.9526300295205996e-08,1.3845999410898459e-11,5.129648309713851e-13,5.882361015840266e-25,4.8026710300328876e-17,-1.2340513220969553e-24,E
0.0006812098963279674,4.120807092363632e-08,2.264438139473919e-11,4.712653213059252e-13,4.3503306879811384e-26,4.7168941459904785e-18,1.5388808251918512e-24,E
0.0007147011034547004,7.34276711930843e-08,2.8859596046579568e-11,1.252551443718139e-12,7.361272090137168e-24,3.0424011516392694e-16,-1.5886895251517032e-24,E
0.0007462354621374364,1.0849657020847472e-07,3.9047854634174184e-11,1.6697143195883343e-12,-1.6823618112010917e-24,-5.975177746178226e-17,1.3376856155964596e-23,E
0.0007064765555604607,5.032885225052463e-08,5.4611581921871086e-11,2.2301815693545046e-12,2.030223642487924e-23,4.642033233226069e-16,1.391351629112429e-23,E
0.000737272833730819,1.1275507136953137e-07,1.843018500857893e-11,1.1880999931398208e-12,3.707420103280303e-24,1.140563398145778e-16,4.1429821340531525e-24,E
0.0006774972157864253,4.479242956291685e-08,1.247654164265348e-11,4.33418756008664e-13,7.59925082005844e-25,6.696132995792685e-17,-6.620688722935275e-25,E
0.0006811803711348466,5.015163154809187e-08,1.1565842761250619e-11,4.5404264918473103e-13,9.54890387767158e-25,9.415133222765542e-17,-4.132582398407479e-25,E
0.0006709063987815312,2.452146008745331e-08,2.0297815785445498e-11,3.407778004078003e-13,7.95816788343725e-25,5.3244886929906117e-17,-4.1224832639538386e-25,E
0.0007166828656864598,9.516675120725667e-08,1.6320568709435976e-11,1.0657869033302026e-12,1.5529406313124401e-24,9.614011504168597e-17,-4.1649168193734785e-24,E
0.0006904193090200239,5.0541575612283805e-08,5.990305126973592e-12,1.817026166007636e-13,-1.0840213291073396e-25,3.9262949471976074e-18,1.5551593317930315e-25,E
0.0006753618947198724,3.7574730493064215e-08,8.961028410908433e-12,2.9984033841501166e-13,1.3928194331765346e-25,4.264715799773466e-17,4.71340869513319e-25,E
0.0006974892593338204,2.0012372633662317e-08,5.052417519328072e-11,8.256783349578241e-13,-2.947517383768842e-25,8.712823100128416e-17,-5.3247791090790365e-24,E
0.000732164750831887,8.364767926971706e-08,3.4753036967659834e-11,3.108652746216794e-12,3.003527146575575e-23,8.940438657267702e-16,1.191234064019431e-23,E
0.0007022513580226822,6.728277672073707e-08,1.482752785882706e-11,1.4900031326441508e-12,6.567275628192396e-24,3.8139358640217414e-16,2.4330857247142327e-24,E
0.0008446755902559154,1.5088843901461965e-07,4.782609762714907e-11,1.3018091312404981e-12,-1.0201381940111268e-23,-4.3343859551914537e-16,1.2020935297695799e-24,E
0.0006704274810413098,2.693210624317031e-08,1.3554977779915708e-11,3.2618069533934043e-13,-2.41758984031058e-25,1.2127600900362638e-17,-6.418406138773295e-25,E
0.0006954924324291356,5.973557453076997e-08,7.76790004420508e-12,3.424685874550009e-13,5.217785422064707e-25,5.733558518955582e-17,1.993871702460838e-25,E
0.0006990169746338009,6.150056173755521e-08,1.7407090979263356e-11,1.4426150458321226e-12,6.707545386450998e-24,3.5428442127045255e-16,2.6962599150174066e-24,E
0.0007213874995542979,8.113273173769531e-08,2.4844948536438684e-11,1.0731499059818237e-12,6.24852288175611e-26,4.8732930612150585e-17,-5.54092185563761e-24,E
0.0006801855010125232,4.534047176014809e-08,1.3165443397413491e-11,5.110300933498552e-13,9.32380658034797e-25,7.111771457422076e-17,-9.421672213953346e-25,E
0.0006975222907411563,5.942860216504283e-08,8.537312500435365e-12,3.727769029974719e-13,6.154700921748766e-25,6.078286824814896e-17,2.518866738150793e-25,E
0.0007726804638398161,1.419755994300518e-07,4.2906188708779744e-11,3.426525346141884e-12,3.822907085545773e-23,9.679890651733531e-16,-1.626963634007817e-23,E
